Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,100,1083,1805,10000,0
0,1,10000,10100,1083,1805,20000,1
0,10,100000,100100,1083,1805,110000,24
0,11,110000,110100,1083,1805,120000,25
0,12,120000,120100,1083,1805,130000,29
0,13,130000,130100,1083,1805,140000,31
0,14,140000,140100,1083,1805,150000,33
0,15,150000,150100,1083,1805,160000,36
0,16,160000,160100,1083,1805,170000,38
0,17,170000,170100,1083,1805,180000,40
0,18,180000,180100,1083,1805,190000,44
0,19,190000,190100,1083,1805,200000,45
0,2,20000,20100,1083,1805,30000,4
0,20,200000,200100,1083,1805,210000,48
0,21,210000,210100,1083,1805,220000,50
0,22,220000,220100,1083,1805,230000,54
0,23,230000,230100,1083,1805,240000,55
0,24,240000,240100,1083,1805,250000,58
0,25,250000,250100,1083,1805,260000,60
0,26,260000,260100,1083,1805,270000,62
0,27,270000,270100,1083,1805,280000,66
0,28,280000,280100,1083,1805,290000,68
0,29,290000,290100,1083,1805,300000,69
0,3,30000,30100,1083,1805,40000,6
0,30,300000,300100,1083,1805,310000,73
0,31,310000,310100,1083,1805,320000,75
0,32,320000,320100,1083,1805,330000,78
0,33,330000,330100,1083,1805,340000,80
0,34,340000,340100,1083,1805,350000,82
0,35,350000,350100,1083,1805,360000,84
0,36,360000,360100,1083,1805,370000,88
0,37,370000,370100,1083,1805,380000,90
0,38,380000,380100,1083,1805,390000,92
0,39,390000,390100,1083,1805,400000,94
0,4,40000,40100,1083,1805,50000,9
0,40,400000,400100,1083,1805,410000,98
0,41,410000,410100,1083,1805,420000,99
0,42,420000,420100,1083,1805,430000,103
0,43,430000,430100,1083,1805,440000,104
0,44,440000,440100,1083,1805,450000,106
0,45,450000,450100,1083,1805,460000,110
0,46,460000,460100,1083,1805,470000,112
0,47,470000,470100,1083,1805,480000,114
0,48,480000,480100,1083,1805,490000,117
0,49,490000,490100,1083,1805,500000,119
0,5,50000,50100,1083,1805,60000,11
0,50,500000,500100,1083,1805,510000,122
0,51,510000,510100,1083,1805,520000,124
0,52,520000,520100,1083,1805,530000,127
0,53,530000,530100,1083,1805,540000,128
0,54,540000,540100,1083,1805,550000,132
0,55,550000,550100,1083,1805,560000,134
0,56,560000,560100,1083,1805,570000,136
0,57,570000,570100,1083,1805,580000,139
0,58,580000,580100,1083,1805,590000,142
0,59,590000,590100,1083,1805,600000,143
0,6,60000,60100,1083,1805,70000,14
0,60,600000,600100,1083,1805,610000,147
0,61,610000,610100,1083,1805,620000,148
0,62,620000,620100,1083,1805,630000,151
0,63,630000,630100,1083,1805,640000,154
0,64,640000,640100,1083,1805,650000,156
0,65,650000,650100,1083,1805,660000,158
0,66,660000,660100,1083,1805,670000,161
0,67,670000,670100,1083,1805,680000,164
0,68,680000,680100,1083,1805,690000,166
0,69,690000,690100,1083,1805,700000,168
0,7,70000,70100,1083,1805,80000,16
0,70,700000,700100,1083,1805,710000,171
0,71,710000,710100,1083,1805,720000,172
0,72,720000,720100,1083,1805,730000,177
0,73,730000,730100,1083,1805,740000,178
0,74,740000,740100,1083,1805,750000,180
0,75,750000,750100,1083,1805,760000,183
0,76,760000,760100,1083,1805,770000,186
0,77,770000,770100,1083,1805,780000,188
0,78,780000,780100,1083,1805,790000,191
0,79,790000,790100,1083,1805,800000,192
0,8,80000,80100,1083,1805,90000,18
0,80,800000,800100,1083,1805,810000,195
0,81,810000,810100,1083,1805,820000,198
0,82,820000,820100,1083,1805,830000,201
0,83,830000,830100,1083,1805,840000,202
0,84,840000,840100,1083,1805,850000,205
0,85,850000,850100,1083,1805,860000,208
0,86,860000,860100,1083,1805,870000,210
0,87,870000,870100,1083,1805,880000,213
0,88,880000,880100,1083,1805,890000,215
0,89,890000,890100,1083,1805,900000,216
0,9,90000,90100,1083,1805,100000,21
1,0,0,100,491,818,20000,2
1,1,20000,20100,491,818,40000,7
1,10,200000,200100,491,818,220000,51
1,11,220000,220100,491,818,240000,56
1,12,240000,240100,491,818,260000,61
1,13,260000,260100,491,818,280000,67
1,14,280000,280100,491,818,300000,70
1,15,300000,300100,491,818,320000,76
1,16,320000,320100,491,818,340000,81
1,17,340000,340100,491,818,360000,85
1,18,360000,360100,491,818,380000,91
1,19,380000,380100,491,818,400000,95
1,2,40000,40100,491,818,60000,12
1,20,400000,400100,491,818,420000,100
1,21,420000,420100,491,818,440000,105
1,22,440000,440100,491,818,460000,111
1,23,460000,460100,491,818,480000,115
1,24,480000,480100,491,818,500000,120
1,25,500000,500100,491,818,520000,125
1,26,520000,520100,491,818,540000,129
1,27,540000,540100,491,818,560000,135
1,28,560000,560100,491,818,580000,140
1,29,580000,580100,491,818,600000,144
1,3,60000,60100,491,818,80000,17
1,30,600000,600100,491,818,620000,149
1,31,620000,620100,491,818,640000,155
1,32,640000,640100,491,818,660000,159
1,33,660000,660100,491,818,680000,165
1,34,680000,680100,491,818,700000,169
1,35,700000,700100,491,818,720000,173
1,36,720000,720100,491,818,740000,179
1,37,740000,740100,491,818,760000,184
1,38,760000,760100,491,818,780000,189
1,39,780000,780100,491,818,800000,193
1,4,80000,80100,491,818,100000,22
1,40,800000,800100,491,818,820000,199
1,41,820000,820100,491,818,840000,203
