Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,1208,2012,10000,10000,0
T1,500,3096,5159,10000,10000,0
T2,750,1386,2309,15000,15000,0
T3,1000,2683,4471,20000,20000,0
T4,1000,4247,7078,20000,20000,0
T5,1250,9642,16069,25000,25000,0
T6,1250,8603,14338,25000,25000,0
T7,1500,2870,4783,30000,30000,0
T8,2000,16325,27208,40000,40000,0
T9,2000,7220,12033,40000,40000,0
T10,2000,193,321,40000,40000,0
T11,2000,4991,8318,40000,40000,0
T12,2500,17527,29211,50000,50000,0
T13,2500,13519,22531,50000,50000,0
T14,3250,18813,31355,65000,65000,0
T15,4000,2952,4919,80000,80000,0
