Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,2765,4608,10000,10000,0
T1,750,5538,9230,15000,15000,0
T2,750,3604,6006,15000,15000,0
T3,750,166,276,15000,15000,0
T4,1000,1759,2931,20000,20000,0
T5,1750,1188,1980,35000,35000,0
T6,1750,5261,8767,35000,35000,0
T7,2250,4406,7343,45000,45000,0
T8,2500,12762,21269,50000,50000,0
T9,2750,15693,26154,55000,55000,0
T10,3000,4044,6740,60000,60000,0
T11,3000,25660,42766,60000,60000,0
T12,3500,29255,48758,70000,70000,0
T13,3500,11537,19228,70000,70000,0
T14,3500,25424,42372,70000,70000,0
T15,3750,8362,13936,75000,75000,0
