Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,99,165,10000,10000,0
T1,750,8015,13358,15000,15000,0
T2,750,1433,2387,15000,15000,0
T3,1000,2008,3346,20000,20000,0
T4,1000,1742,2903,20000,20000,0
T5,1250,1515,2524,25000,25000,0
T6,1250,6195,10325,25000,25000,0
T7,1500,12678,21129,30000,30000,0
T8,2250,6153,10255,45000,45000,0
T9,2500,6092,10152,50000,50000,0
T10,2500,11619,19364,50000,50000,0
T11,2500,24154,40256,50000,50000,0
T12,3000,2750,4582,60000,60000,0
T13,3750,2454,4090,75000,75000,0
T14,3750,30103,50171,75000,75000,0
T15,4750,33056,55092,95000,95000,0
