Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,500,122,202,10000,10000,0
T1,750,726,1209,15000,15000,0
T2,750,671,1118,15000,15000,0
T3,750,2304,3840,15000,15000,0
T4,750,7214,12023,15000,15000,0
T5,1000,2817,4695,20000,20000,0
T6,1250,3398,5663,25000,25000,0
T7,1250,2099,3497,25000,25000,0
T8,1500,6024,10040,30000,30000,0
T9,1750,6332,10552,35000,35000,0
T10,1750,11675,19457,35000,35000,0
T11,2000,20116,33526,40000,40000,0
T12,3000,6260,10433,60000,60000,0
T13,3500,37910,63182,70000,70000,0
T14,3750,14088,23479,75000,75000,0
T15,4500,18687,31145,90000,90000,0
